data transacao;data pagamento prevista;data pagamento;numero unico;nsu;cnpj;adquirente;bandeira;natureza;valor bruto;valor liquido;mdr;mdr adquirente;resultado;total parcelas;numero parcela;antecipada
2020-03-01;2020-03-31;2020-03-31;d9f782b3-1400-11eb-8063-3cf0113c8263;"=""65267155488885""";9996;Global;Hiper;parcelado;666,15;648,23;17,92;13,26;4,66;8;1;0
2020-03-01;2020-04-30;2020-04-30;d9f782b5-1400-11eb-a6a5-3cf0113c8263;"=""65267155488885""";9996;Global;Hiper;parcelado;666,15;648,23;17,92;13,26;4,66;8;2;0
2020-03-01;2020-05-30;2020-05-30;d9f782b7-1400-11eb-b572-3cf0113c8263;"=""65267155488885""";9996;Global;Hiper;parcelado;666,15;648,23;17,92;13,26;4,66;8;3;0
2020-03-01;2020-06-29;2020-06-29;d9f782b9-1400-11eb-bcfa-3cf0113c8263;"=""65267155488885""";9996;Global;Hiper;parcelado;666,15;648,23;17,92;13,26;4,66;8;4;0
2020-03-01;2020-07-29;2020-07-29;d9f782bb-1400-11eb-aac6-3cf0113c8263;"=""65267155488885""";9996;Global;Hiper;parcelado;666,15;648,23;17,92;13,26;4,66;8;5;0
2020-03-01;2020-08-28;2020-08-28;d9f782bd-1400-11eb-8f0c-3cf0113c8263;"=""65267155488885""";9996;Global;Hiper;parcelado;666,15;648,23;17,92;13,26;4,66;8;6;0
2020-03-01;2020-09-27;2020-09-27;d9f782bf-1400-11eb-b1b0-3cf0113c8263;"=""65267155488885""";9996;Global;Hiper;parcelado;666,15;648,23;17,92;13,26;4,66;8;7;0
2020-03-01;2020-10-27;;d9f782c1-1400-11eb-a5e0-3cf0113c8263;"=""65267155488885""";9996;Global;Hiper;parcelado;666,15;648,23;17,92;13,26;4,66;8;8;0
2020-09-30;2020-10-30;;d9f79635-1400-11eb-b82f-3cf0113c8263;"=""518093950998751""";1991;Rede;Elo;credito;455,47;446,41;9,06;4,1;4,96;0;1;0
2020-09-01;2020-10-01;2020-10-01;d9f79637-1400-11eb-b252-3cf0113c8263;"=""1087468516240""";7965;Global;Visa;credito;235,11;230,43;4,68;2,12;2,56;0;1;0
2020-09-07;2020-09-08;2020-09-08;d9f79639-1400-11eb-9636-3cf0113c8263;"=""560646746741017""";1858;Rede;Elo;debito;945,1;935,65;9,45;4,73;4,72;0;1;0
2020-05-23;2020-06-22;2020-05-23;d9f7a9bd-1400-11eb-8839-3cf0113c8263;"=""21467972435024""";7319;Global;Elo;parcelado;30,63;29,81;0,82;0,61;0,21;8;1;1
2020-05-23;2020-07-22;2020-05-23;d9f7a9bf-1400-11eb-a380-3cf0113c8263;"=""21467972435024""";7319;Global;Elo;parcelado;30,63;29,81;0,82;0,61;0,21;8;2;1
2020-05-23;2020-08-21;2020-05-23;d9f7a9c1-1400-11eb-9626-3cf0113c8263;"=""21467972435024""";7319;Global;Elo;parcelado;30,63;29,81;0,82;0,61;0,21;8;3;1
2020-05-23;2020-09-20;2020-05-23;d9f7a9c3-1400-11eb-b532-3cf0113c8263;"=""21467972435024""";7319;Global;Elo;parcelado;30,63;29,81;0,82;0,61;0,21;8;4;1
2020-05-23;2020-10-20;2020-05-23;d9f7a9c5-1400-11eb-8021-3cf0113c8263;"=""21467972435024""";7319;Global;Elo;parcelado;30,63;29,81;0,82;0,61;0,21;8;5;1
2020-05-23;2020-11-19;2020-05-23;d9f7a9c7-1400-11eb-bc45-3cf0113c8263;"=""21467972435024""";7319;Global;Elo;parcelado;30,63;29,81;0,82;0,61;0,21;8;6;1
2020-05-23;2020-12-19;2020-05-23;d9f7a9c9-1400-11eb-b850-3cf0113c8263;"=""21467972435024""";7319;Global;Elo;parcelado;30,63;29,81;0,82;0,61;0,21;8;7;1
2020-05-23;2021-01-18;2020-05-23;d9f7a9cb-1400-11eb-a00d-3cf0113c8263;"=""21467972435024""";7319;Global;Elo;parcelado;30,63;29,81;0,82;0,61;0,21;8;8;1
2020-10-07;2020-10-08;2020-10-08;d9f7a9cd-1400-11eb-ae47-3cf0113c8263;"=""102181690948088""";481;Global;Visa;debito;10,29;10,19;0,1;0,05;0,05;0;1;0
2020-02-27;2020-02-28;2020-02-28;d9f7a9cf-1400-11eb-985f-3cf0113c8263;"=""28260142327842""";2018;Rede;Hiper;debito;706,03;698,97;7,06;3,53;3,53;0;1;0
2020-09-23;2020-10-23;;d9f7bd3b-1400-11eb-8c07-3cf0113c8263;"=""157316348146147""";4230;Rede;Visa;credito;370,42;363,05;7,37;3,33;4,04;0;1;0
2020-09-06;2020-10-06;2020-09-06;d9f7bd3f-1400-11eb-85f1-3cf0113c8263;"=""438582512378728""";1323;Rede;Hiper;parcelado;160,48;156,16;4,32;3,19;1,13;12;1;1
2020-09-06;2020-11-05;2020-09-06;d9f7bd41-1400-11eb-9fdf-3cf0113c8263;"=""438582512378728""";1323;Rede;Hiper;parcelado;160,48;156,16;4,32;3,19;1,13;12;2;1
2020-09-06;2020-12-05;2020-09-06;d9f7bd43-1400-11eb-ba15-3cf0113c8263;"=""438582512378728""";1323;Rede;Hiper;parcelado;160,48;156,16;4,32;3,19;1,13;12;3;1
2020-09-06;2021-01-04;2020-09-06;d9f7bd45-1400-11eb-998b-3cf0113c8263;"=""438582512378728""";1323;Rede;Hiper;parcelado;160,48;156,16;4,32;3,19;1,13;12;4;1
2020-09-06;2021-02-03;2020-09-06;d9f7bd47-1400-11eb-a291-3cf0113c8263;"=""438582512378728""";1323;Rede;Hiper;parcelado;160,48;156,16;4,32;3,19;1,13;12;5;1
2020-09-06;2021-03-05;2020-09-06;d9f7bd49-1400-11eb-a1c3-3cf0113c8263;"=""438582512378728""";1323;Rede;Hiper;parcelado;160,48;156,16;4,32;3,19;1,13;12;6;1
2020-09-06;2021-04-04;2020-09-06;d9f7bd4b-1400-11eb-8f25-3cf0113c8263;"=""438582512378728""";1323;Rede;Hiper;parcelado;160,48;156,16;4,32;3,19;1,13;12;7;1
2020-09-06;2021-05-04;2020-09-06;d9f7bd4d-1400-11eb-8bd3-3cf0113c8263;"=""438582512378728""";1323;Rede;Hiper;parcelado;160,48;156,16;4,32;3,19;1,13;12;8;1
2020-09-06;2021-06-03;2020-09-06;d9f7bd4f-1400-11eb-8b39-3cf0113c8263;"=""438582512378728""";1323;Rede;Hiper;parcelado;160,48;156,16;4,32;3,19;1,13;12;9;1
2020-09-06;2021-07-03;2020-09-06;d9f7d0c1-1400-11eb-8f4b-3cf0113c8263;"=""438582512378728""";1323;Rede;Hiper;parcelado;160,48;156,16;4,32;3,19;1,13;12;10;1
2020-09-06;2021-08-02;2020-09-06;d9f7d0c3-1400-11eb-9e2d-3cf0113c8263;"=""438582512378728""";1323;Rede;Hiper;parcelado;160,48;156,16;4,32;3,19;1,13;12;11;1
2020-09-06;2021-09-01;2020-09-06;d9f7d0c5-1400-11eb-941a-3cf0113c8263;"=""438582512378728""";1323;Rede;Hiper;parcelado;160,48;156,16;4,32;3,19;1,13;12;12;1
2020-09-22;2020-09-23;2020-09-23;d9f7d0c7-1400-11eb-9778-3cf0113c8263;"=""328293201999940""";3013;Global;Elo;debito;679,05;672,26;6,79;3,4;3,39;0;1;0
2020-08-27;2020-09-26;2020-08-27;d9f7d0cb-1400-11eb-a282-3cf0113c8263;"=""930341059518304""";6885;Global;Elo;parcelado;758,18;740,06;18,12;13,34;4,78;3;1;1
2020-08-27;2020-10-26;2020-08-27;d9f7d0cd-1400-11eb-a9ff-3cf0113c8263;"=""930341059518304""";6885;Global;Elo;parcelado;758,18;740,06;18,12;13,34;4,78;3;2;1
2020-08-27;2020-11-25;2020-08-27;d9f7d0cf-1400-11eb-9823-3cf0113c8263;"=""930341059518304""";6885;Global;Elo;parcelado;758,18;740,06;18,12;13,34;4,78;3;3;1
2020-07-21;2020-07-22;2020-07-22;d9f7e44a-1400-11eb-a17c-3cf0113c8263;"=""120823351359302""";6049;Rede;Elo;debito;8,53;8,44;0,09;0,04;0,05;0;1;0
2020-08-17;2020-09-16;2020-09-16;d9f7e44c-1400-11eb-8fb3-3cf0113c8263;"=""627201293425308""";1779;Global;Visa;credito;814,89;798,67;16,22;7,33;8,89;0;1;0
2020-09-16;2020-09-17;2020-09-17;d9f7e44e-1400-11eb-b517-3cf0113c8263;"=""239033350060434""";5576;Rede;Elo;debito;646,81;640,34;6,47;3,23;3,24;0;1;0
2020-07-27;2020-08-26;2020-08-26;d9f7f8db-1400-11eb-a268-3cf0113c8263;"=""12419261859862""";7569;Rede;Hiper;credito;117,98;115,63;2,35;1,06;1,29;0;1;0
2020-05-04;2020-06-03;2020-06-03;d9f7f8df-1400-11eb-88a3-3cf0113c8263;"=""566019357599481""";7723;Rede;Elo;parcelado;778,29;759,69;18,6;13,7;4,9;4;1;0
2020-05-04;2020-07-03;2020-07-03;d9f7f8e1-1400-11eb-9e8a-3cf0113c8263;"=""566019357599481""";7723;Rede;Elo;parcelado;778,29;759,69;18,6;13,7;4,9;4;2;0
2020-05-04;2020-08-02;2020-08-02;d9f7f8e3-1400-11eb-a7df-3cf0113c8263;"=""566019357599481""";7723;Rede;Elo;parcelado;778,29;759,69;18,6;13,7;4,9;4;3;0
2020-05-04;2020-09-01;2020-09-01;d9f7f8e5-1400-11eb-b6c0-3cf0113c8263;"=""566019357599481""";7723;Rede;Elo;parcelado;778,29;759,69;18,6;13,7;4,9;4;4;0
2019-12-02;2019-12-03;2019-12-03;d9f7f8e7-1400-11eb-95ce-3cf0113c8263;"=""38331683736399""";664;Rede;Elo;debito;538,74;533,35;5,39;2,69;2,7;0;1;0
2020-06-09;2020-07-09;2020-07-09;d9f80c40-1400-11eb-9855-3cf0113c8263;"=""473763814599988""";3211;Rede;Mastercard;credito;811,33;795,18;16,15;7,3;8,85;0;1;0
2020-01-14;2020-01-15;2020-01-15;d9f80c42-1400-11eb-ac03-3cf0113c8263;"=""33643224379925""";6796;Global;Visa;debito;587,66;581,78;5,88;2,94;2,94;0;1;0
2020-10-18;2020-10-19;2020-10-19;d9f80c44-1400-11eb-bf9e-3cf0113c8263;"=""841777224753876""";4564;Global;Hiper;debito;581,8;575,98;5,82;2,91;2,91;0;1;0
2020-05-16;2020-06-15;2020-06-15;d9f80c48-1400-11eb-b181-3cf0113c8263;"=""509945358878471""";7666;Rede;Hiper;parcelado;362,8;354,13;8,67;6,39;2,28;3;1;0
2020-05-16;2020-07-15;2020-07-15;d9f81fd7-1400-11eb-8f78-3cf0113c8263;"=""509945358878471""";7666;Rede;Hiper;parcelado;362,8;354,13;8,67;6,39;2,28;3;2;0
2020-05-16;2020-08-14;2020-08-14;d9f81fd9-1400-11eb-a1e4-3cf0113c8263;"=""509945358878471""";7666;Rede;Hiper;parcelado;362,8;354,13;8,67;6,39;2,28;3;3;0
2020-08-14;2020-09-13;2020-09-13;d9f81fdd-1400-11eb-99b8-3cf0113c8263;"=""650759205566741""";5214;Global;Mastercard;parcelado;454,38;442,16;12,22;9,04;3,18;9;1;0
2020-08-14;2020-10-13;2020-10-13;d9f81fdf-1400-11eb-bd67-3cf0113c8263;"=""650759205566741""";5214;Global;Mastercard;parcelado;454,38;442,16;12,22;9,04;3,18;9;2;0
2020-08-14;2020-11-12;;d9f81fe1-1400-11eb-810a-3cf0113c8263;"=""650759205566741""";5214;Global;Mastercard;parcelado;454,38;442,16;12,22;9,04;3,18;9;3;0
2020-08-14;2020-12-12;;d9f81fe3-1400-11eb-8e23-3cf0113c8263;"=""650759205566741""";5214;Global;Mastercard;parcelado;454,38;442,16;12,22;9,04;3,18;9;4;0
2020-08-14;2021-01-11;;d9f81fe5-1400-11eb-b897-3cf0113c8263;"=""650759205566741""";5214;Global;Mastercard;parcelado;454,38;442,16;12,22;9,04;3,18;9;5;0
2020-08-14;2021-02-10;;d9f81fe7-1400-11eb-846e-3cf0113c8263;"=""650759205566741""";5214;Global;Mastercard;parcelado;454,38;442,16;12,22;9,04;3,18;9;6;0
2020-08-14;2021-03-12;;d9f81fe9-1400-11eb-921b-3cf0113c8263;"=""650759205566741""";5214;Global;Mastercard;parcelado;454,38;442,16;12,22;9,04;3,18;9;7;0
2020-08-14;2021-04-11;;d9f81feb-1400-11eb-a7d8-3cf0113c8263;"=""650759205566741""";5214;Global;Mastercard;parcelado;454,38;442,16;12,22;9,04;3,18;9;8;0
2020-08-14;2021-05-11;;d9f81fed-1400-11eb-8655-3cf0113c8263;"=""650759205566741""";5214;Global;Mastercard;parcelado;454,38;442,16;12,22;9,04;3,18;9;9;0
2020-04-06;2020-05-06;2020-05-06;d9f81fef-1400-11eb-8a67-3cf0113c8263;"=""29274434847583""";7725;Global;Mastercard;credito;703,1;689,11;13,99;6,33;7,66;0;1;0
2020-09-06;2020-10-06;2020-10-06;d9f8333f-1400-11eb-93fc-3cf0113c8263;"=""48353639716224""";61;Global;Hiper;parcelado;744,29;726,5;17,79;13,1;4,69;2;1;0
2020-09-06;2020-11-05;;d9f83341-1400-11eb-b4ab-3cf0113c8263;"=""48353639716224""";61;Global;Hiper;parcelado;744,29;726,5;17,79;13,1;4,69;2;2;0
2020-04-26;2020-05-26;2020-05-26;d9f83343-1400-11eb-b9a9-3cf0113c8263;"=""148225788761410""";5409;Global;Hiper;credito;431,82;423,23;8,59;3,89;4,7;0;1;0
2020-08-15;2020-08-16;2020-08-16;d9f83345-1400-11eb-ab8b-3cf0113c8263;"=""697024242817937""";3422;Rede;Hiper;debito;808,49;800,41;8,08;4,04;4,04;0;1;0
2020-09-10;2020-09-11;2020-09-11;d9f846d8-1400-11eb-bb90-3cf0113c8263;"=""267155857627773""";9609;Rede;Mastercard;debito;239,81;237,41;2,4;1,2;1,2;0;1;0
2020-10-11;2020-11-10;2020-10-11;d9f846dc-1400-11eb-9b9a-3cf0113c8263;"=""898002372431548""";4874;Rede;Hiper;parcelado;789,45;768,21;21,24;15,71;5,53;12;1;1
2020-10-11;2020-12-10;2020-10-11;d9f846de-1400-11eb-802e-3cf0113c8263;"=""898002372431548""";4874;Rede;Hiper;parcelado;789,45;768,21;21,24;15,71;5,53;12;2;1
2020-10-11;2021-01-09;2020-10-11;d9f846e0-1400-11eb-9cbe-3cf0113c8263;"=""898002372431548""";4874;Rede;Hiper;parcelado;789,45;768,21;21,24;15,71;5,53;12;3;1
2020-10-11;2021-02-08;2020-10-11;d9f846e2-1400-11eb-9b53-3cf0113c8263;"=""898002372431548""";4874;Rede;Hiper;parcelado;789,45;768,21;21,24;15,71;5,53;12;4;1
2020-10-11;2021-03-10;2020-10-11;d9f846e4-1400-11eb-a7f9-3cf0113c8263;"=""898002372431548""";4874;Rede;Hiper;parcelado;789,45;768,21;21,24;15,71;5,53;12;5;1
2020-10-11;2021-04-09;2020-10-11;d9f846e6-1400-11eb-81f4-3cf0113c8263;"=""898002372431548""";4874;Rede;Hiper;parcelado;789,45;768,21;21,24;15,71;5,53;12;6;1
2020-10-11;2021-05-09;2020-10-11;d9f846e8-1400-11eb-a36b-3cf0113c8263;"=""898002372431548""";4874;Rede;Hiper;parcelado;789,45;768,21;21,24;15,71;5,53;12;7;1
2020-10-11;2021-06-08;2020-10-11;d9f846ea-1400-11eb-ba47-3cf0113c8263;"=""898002372431548""";4874;Rede;Hiper;parcelado;789,45;768,21;21,24;15,71;5,53;12;8;1
2020-10-11;2021-07-08;2020-10-11;d9f846ec-1400-11eb-a952-3cf0113c8263;"=""898002372431548""";4874;Rede;Hiper;parcelado;789,45;768,21;21,24;15,71;5,53;12;9;1
2020-10-11;2021-08-07;2020-10-11;d9f846ee-1400-11eb-bf99-3cf0113c8263;"=""898002372431548""";4874;Rede;Hiper;parcelado;789,45;768,21;21,24;15,71;5,53;12;10;1
2020-10-11;2021-09-06;2020-10-11;d9f846f0-1400-11eb-af11-3cf0113c8263;"=""898002372431548""";4874;Rede;Hiper;parcelado;789,45;768,21;21,24;15,71;5,53;12;11;1
2020-10-11;2021-10-06;2020-10-11;d9f846f2-1400-11eb-bf8b-3cf0113c8263;"=""898002372431548""";4874;Rede;Hiper;parcelado;789,45;768,21;21,24;15,71;5,53;12;12;1
2020-07-11;2020-07-12;2020-07-12;d9f85997-1400-11eb-8773-3cf0113c8263;"=""860017272097261""";7055;Global;Hiper;debito;721,6;714,38;7,22;3,61;3,61;0;1;0
2020-08-16;2020-09-15;2020-08-16;d9f8599b-1400-11eb-91dd-3cf0113c8263;"=""78882234646849""";63;Global;Mastercard;parcelado;143,08;139,66;3,42;2,52;0,9;2;1;1
2020-08-16;2020-10-15;2020-08-16;d9f8599d-1400-11eb-9ff6-3cf0113c8263;"=""78882234646849""";63;Global;Mastercard;parcelado;143,08;139,66;3,42;2,52;0,9;2;2;1
2020-07-11;2020-08-10;2020-08-10;d9f86ded-1400-11eb-9282-3cf0113c8263;"=""299636046726277""";5562;Rede;Mastercard;parcelado;813,4;791,52;21,88;16,19;5,69;10;1;0
2020-07-11;2020-09-09;2020-09-09;d9f86def-1400-11eb-b9c1-3cf0113c8263;"=""299636046726277""";5562;Rede;Mastercard;parcelado;813,4;791,52;21,88;16,19;5,69;10;2;0
2020-07-11;2020-10-09;2020-10-09;d9f86df1-1400-11eb-aa33-3cf0113c8263;"=""299636046726277""";5562;Rede;Mastercard;parcelado;813,4;791,52;21,88;16,19;5,69;10;3;0
2020-07-11;2020-11-08;;d9f86df3-1400-11eb-ae35-3cf0113c8263;"=""299636046726277""";5562;Rede;Mastercard;parcelado;813,4;791,52;21,88;16,19;5,69;10;4;0
2020-07-11;2020-12-08;;d9f86df5-1400-11eb-8912-3cf0113c8263;"=""299636046726277""";5562;Rede;Mastercard;parcelado;813,4;791,52;21,88;16,19;5,69;10;5;0
2020-07-11;2021-01-07;;d9f86df7-1400-11eb-a656-3cf0113c8263;"=""299636046726277""";5562;Rede;Mastercard;parcelado;813,4;791,52;21,88;16,19;5,69;10;6;0
2020-07-11;2021-02-06;;d9f86df9-1400-11eb-aa3e-3cf0113c8263;"=""299636046726277""";5562;Rede;Mastercard;parcelado;813,4;791,52;21,88;16,19;5,69;10;7;0
2020-07-11;2021-03-08;;d9f86dfb-1400-11eb-9ed5-3cf0113c8263;"=""299636046726277""";5562;Rede;Mastercard;parcelado;813,4;791,52;21,88;16,19;5,69;10;8;0
2020-07-11;2021-04-07;;d9f86dfd-1400-11eb-afef-3cf0113c8263;"=""299636046726277""";5562;Rede;Mastercard;parcelado;813,4;791,52;21,88;16,19;5,69;10;9;0
2020-07-11;2021-05-07;;d9f86dff-1400-11eb-b970-3cf0113c8263;"=""299636046726277""";5562;Rede;Mastercard;parcelado;813,4;791,52;21,88;16,19;5,69;10;10;0
2020-06-14;2020-07-14;2020-07-14;d9f86e01-1400-11eb-99e9-3cf0113c8263;"=""4778694186813""";3115;Global;Visa;credito;890,67;872,95;17,72;8,02;9,7;0;1;0
2020-10-06;2020-10-07;2020-10-07;d9f86e03-1400-11eb-801b-3cf0113c8263;"=""965549741640494""";5115;Global;Elo;debito;352,91;349,38;3,53;1,76;1,77;0;1;0
2020-09-14;2020-09-15;2020-09-15;d9f880ab-1400-11eb-8506-3cf0113c8263;"=""22066141565920""";7179;Rede;Elo;debito;471,56;466,84;4,72;2,36;2,36;0;1;0
2020-07-10;2020-07-11;2020-07-11;d9f880ad-1400-11eb-8c32-3cf0113c8263;"=""211585526528979""";7219;Rede;Elo;debito;40,23;39,83;0,4;0,2;0,2;0;1;0
2020-09-04;2020-10-04;2020-10-04;d9f880b1-1400-11eb-b54c-3cf0113c8263;"=""471504289057995""";1757;Global;Visa;parcelado;728,37;710,96;17,41;12,82;4,59;6;1;0
2020-09-04;2020-11-03;;d9f880b3-1400-11eb-801c-3cf0113c8263;"=""471504289057995""";1757;Global;Visa;parcelado;728,37;710,96;17,41;12,82;4,59;6;2;0
2020-09-04;2020-12-03;;d9f880b5-1400-11eb-a1b7-3cf0113c8263;"=""471504289057995""";1757;Global;Visa;parcelado;728,37;710,96;17,41;12,82;4,59;6;3;0
2020-09-04;2021-01-02;;d9f8950e-1400-11eb-b7c7-3cf0113c8263;"=""471504289057995""";1757;Global;Visa;parcelado;728,37;710,96;17,41;12,82;4,59;6;4;0
2020-09-04;2021-02-01;;d9f89510-1400-11eb-8c86-3cf0113c8263;"=""471504289057995""";1757;Global;Visa;parcelado;728,37;710,96;17,41;12,82;4,59;6;5;0
2020-09-04;2021-03-03;;d9f89512-1400-11eb-8fa8-3cf0113c8263;"=""471504289057995""";1757;Global;Visa;parcelado;728,37;710,96;17,41;12,82;4,59;6;6;0
2020-07-11;2020-08-10;2020-08-10;d9f89514-1400-11eb-9ea5-3cf0113c8263;"=""841463520836723""";3797;Rede;Mastercard;credito;176,93;173,41;3,52;1,59;1,93;0;1;0
2020-09-21;2020-10-21;2020-10-21;d9f89516-1400-11eb-a0a7-3cf0113c8263;"=""18449824571192""";8442;Global;Mastercard;credito;393,82;385,98;7,84;3,54;4,3;0;1;0
2020-07-01;2020-07-31;2020-07-31;d9f89518-1400-11eb-bfcf-3cf0113c8263;"=""310898945894919""";8956;Global;Visa;credito;66,66;65,33;1,33;0,6;0,73;0;1;0
2020-09-07;2020-10-07;2020-10-07;d9f8a7b7-1400-11eb-998c-3cf0113c8263;"=""833806394938595""";9536;Rede;Mastercard;credito;566,64;555,36;11,28;5,1;6,18;0;1;0
2020-05-02;2020-06-01;2020-06-01;d9f8a7b9-1400-11eb-be40-3cf0113c8263;"=""180165284921348""";2896;Rede;Visa;credito;800,99;785,05;15,94;7,21;8,73;0;1;0
2020-10-17;2020-11-16;2020-10-17;d9f8a7bd-1400-11eb-8474-3cf0113c8263;"=""970181831831630""";6301;Global;Visa;parcelado;644,63;629,22;15,41;11,35;4,06;5;1;1
2020-10-17;2020-12-16;2020-10-17;d9f8a7bf-1400-11eb-b640-3cf0113c8263;"=""970181831831630""";6301;Global;Visa;parcelado;644,63;629,22;15,41;11,35;4,06;5;2;1
2020-10-17;2021-01-15;2020-10-17;d9f8a7c1-1400-11eb-ba33-3cf0113c8263;"=""970181831831630""";6301;Global;Visa;parcelado;644,63;629,22;15,41;11,35;4,06;5;3;1
2020-10-17;2021-02-14;2020-10-17;d9f8a7c3-1400-11eb-b00e-3cf0113c8263;"=""970181831831630""";6301;Global;Visa;parcelado;644,63;629,22;15,41;11,35;4,06;5;4;1
2020-10-17;2021-03-16;2020-10-17;d9f8a7c5-1400-11eb-b0ed-3cf0113c8263;"=""970181831831630""";6301;Global;Visa;parcelado;644,63;629,22;15,41;11,35;4,06;5;5;1
2020-03-19;2020-04-18;2020-04-18;d9f8bb48-1400-11eb-ac13-3cf0113c8263;"=""480046512060716""";5057;Rede;Visa;credito;676,63;663,17;13,46;6,09;7,37;0;1;0
2020-08-24;2020-08-25;2020-08-25;d9f8bb4a-1400-11eb-9351-3cf0113c8263;"=""190158020753671""";3130;Global;Elo;debito;966,07;956,41;9,66;4,83;4,83;0;1;0
2020-05-03;2020-05-04;2020-05-04;d9f8bb4c-1400-11eb-b8e5-3cf0113c8263;"=""588288861296131""";3701;Global;Visa;debito;312,02;308,9;3,12;1,56;1,56;0;1;0
2020-07-10;2020-08-09;2020-08-09;d9f8bb4e-1400-11eb-b3c4-3cf0113c8263;"=""20820473233881""";8046;Rede;Visa;credito;46,01;45,09;0,92;0,41;0,51;0;1;0
2020-07-17;2020-07-18;2020-07-18;d9f8ced1-1400-11eb-af1f-3cf0113c8263;"=""462108802856397""";2225;Rede;Elo;debito;145,45;144,0;1,45;0,73;0,72;0;1;0
2020-08-08;2020-09-07;2020-09-07;d9f8ced3-1400-11eb-8af8-3cf0113c8263;"=""51157226254645""";4321;Global;Mastercard;credito;418,49;410,16;8,33;3,77;4,56;0;1;0
2020-10-04;2020-10-05;2020-10-05;d9f8ced5-1400-11eb-ac05-3cf0113c8263;"=""877666836297001""";2427;Rede;Visa;debito;860,22;851,62;8,6;4,3;4,3;0;1;0
2020-03-19;2020-04-18;2020-03-19;d9f8e31a-1400-11eb-b98f-3cf0113c8263;"=""950821128756990""";9795;Rede;Elo;parcelado;727,19;709,81;17,38;12,8;4,58;4;1;1
2020-03-19;2020-05-18;2020-03-19;d9f8e31c-1400-11eb-a47c-3cf0113c8263;"=""950821128756990""";9795;Rede;Elo;parcelado;727,19;709,81;17,38;12,8;4,58;4;2;1
2020-03-19;2020-06-17;2020-03-19;d9f8e31e-1400-11eb-b53b-3cf0113c8263;"=""950821128756990""";9795;Rede;Elo;parcelado;727,19;709,81;17,38;12,8;4,58;4;3;1
2020-03-19;2020-07-17;2020-03-19;d9f8e320-1400-11eb-9c92-3cf0113c8263;"=""950821128756990""";9795;Rede;Elo;parcelado;727,19;709,81;17,38;12,8;4,58;4;4;1
2020-02-12;2020-02-13;2020-02-13;d9f8e322-1400-11eb-adc7-3cf0113c8263;"=""977339703850350""";446;Rede;Mastercard;debito;366,37;362,71;3,66;1,83;1,83;0;1;0
2020-10-17;2020-10-18;2020-10-18;d9f8e324-1400-11eb-8d7b-3cf0113c8263;"=""476362227097403""";6630;Global;Elo;debito;967,5;957,82;9,68;4,84;4,84;0;1;0
2020-10-08;2020-11-07;2020-10-08;d9f8f5d5-1400-11eb-a756-3cf0113c8263;"=""62461557870703""";9347;Global;Mastercard;parcelado;466,5;453,95;12,55;9,28;3,27;10;1;1
2020-10-08;2020-12-07;2020-10-08;d9f8f5d7-1400-11eb-98a4-3cf0113c8263;"=""62461557870703""";9347;Global;Mastercard;parcelado;466,5;453,95;12,55;9,28;3,27;10;2;1
2020-10-08;2021-01-06;2020-10-08;d9f8f5d9-1400-11eb-a2de-3cf0113c8263;"=""62461557870703""";9347;Global;Mastercard;parcelado;466,5;453,95;12,55;9,28;3,27;10;3;1
2020-10-08;2021-02-05;2020-10-08;d9f8f5db-1400-11eb-a362-3cf0113c8263;"=""62461557870703""";9347;Global;Mastercard;parcelado;466,5;453,95;12,55;9,28;3,27;10;4;1
2020-10-08;2021-03-07;2020-10-08;d9f8f5dd-1400-11eb-a4e9-3cf0113c8263;"=""62461557870703""";9347;Global;Mastercard;parcelado;466,5;453,95;12,55;9,28;3,27;10;5;1
2020-10-08;2021-04-06;2020-10-08;d9f8f5df-1400-11eb-affe-3cf0113c8263;"=""62461557870703""";9347;Global;Mastercard;parcelado;466,5;453,95;12,55;9,28;3,27;10;6;1
2020-10-08;2021-05-06;2020-10-08;d9f8f5e1-1400-11eb-9189-3cf0113c8263;"=""62461557870703""";9347;Global;Mastercard;parcelado;466,5;453,95;12,55;9,28;3,27;10;7;1
2020-10-08;2021-06-05;2020-10-08;d9f8f5e3-1400-11eb-ada5-3cf0113c8263;"=""62461557870703""";9347;Global;Mastercard;parcelado;466,5;453,95;12,55;9,28;3,27;10;8;1
2020-10-08;2021-07-05;2020-10-08;d9f8f5e5-1400-11eb-9ae0-3cf0113c8263;"=""62461557870703""";9347;Global;Mastercard;parcelado;466,5;453,95;12,55;9,28;3,27;10;9;1
2020-10-08;2021-08-04;2020-10-08;d9f8f5e7-1400-11eb-8303-3cf0113c8263;"=""62461557870703""";9347;Global;Mastercard;parcelado;466,5;453,95;12,55;9,28;3,27;10;10;1
2020-10-15;2020-11-14;;d9f8f5eb-1400-11eb-8aba-3cf0113c8263;"=""37113678997987""";561;Global;Hiper;parcelado;702,97;686,17;16,8;12,37;4,43;2;1;0
2020-10-15;2020-12-14;;d9f8f5ed-1400-11eb-97e3-3cf0113c8263;"=""37113678997987""";561;Global;Hiper;parcelado;702,97;686,17;16,8;12,37;4,43;2;2;0
2020-08-26;2020-09-25;2020-09-25;d9f90a2d-1400-11eb-9f4a-3cf0113c8263;"=""516033385128390""";1900;Global;Hiper;credito;166,19;162,88;3,31;1,5;1,81;0;1;0
